Description,Status,Related Records,Submittal Type,Unnamed: 6,lon,lat,record_date,original_lon,original_lat,mapping_distance_meters,mapped_to_sales_idx
"remove and replace partial roof, shingle to shingle (2500 square feet)",Closed-CC Issued,0,ePlan,,-81.94423566420446,26.506495535396905,2022-11-01,-81.943858772503,26.506150129103,56.9097697117614,13168
8' CHAINLINK,Closed-Withdrawn,0,ePlan,,-81.94423566420446,26.506495535396905,2023-04-01,-81.943858772503,26.506150129103,56.9097697117614,13168
"Riverside Beach (Garage 2)Shingle to Shingle   ***Inspections Done By Private Provider-Innovative Construction Inspection, Inc***",Closed-CC Issued,0,ePlan,,-81.91954213149668,26.55854400255769,2023-07-01,-81.919908420607,26.558187066023,56.93355832026724,21346
"Riverside Beach (Garage 3)Shingle to Shingle Reroof  ***Inspections Done By Private Provider-Innovative Construction Inspection, Inc***",Closed-CC Issued,0,ePlan,,-81.91954213149668,26.55854400255769,2023-07-01,-81.919908420607,26.558187066023,56.93355832026724,21346
"Riverside Beach (Garage 4)Shingle to Shingle ReRoof  ***Inspections Done By Private Provider-Innovative Construction Inspection, Inc***",Closed-CC Issued,0,ePlan,,-81.91954213149668,26.55854400255769,2023-07-01,-81.919908420607,26.558187066023,56.93355832026724,21346
"Riverside Beach (Main Building)Shingle to Shingle ReRoof   ***Inspections Done By Private Provider-Innovative Construction Inspection, Inc***",Closed-CC Issued,0,ePlan,,-81.91954213149668,26.55854400255769,2023-07-01,-81.919908420607,26.558187066023,56.93355832026724,21346
"Shingle to Shingle Reroof *Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,-81.91954213149668,26.55854400255769,2023-07-01,-81.919908420607,26.558187066023,56.93355832026724,21346
DRYWALL AND INSULATION INSTALLATION.,Closed-Withdrawn,0,ePlan,,-81.91954213149668,26.55854400255769,2023-07-01,-81.919908420607,26.558187066023,56.93355832026724,21346
AC CHANGE OUT SAME ELEVATION SAME LOCATION,Closed-CC Issued,0,ePlan,,-81.89997869018359,26.55980896889658,2022-07-01,-81.899895584241,26.560313861801,56.96098124773378,8147
AC Change out Same elevation Same location Like for Like replacement,Closed-CC Issued,0,ePlan,,-81.89997869018359,26.55980896889658,2022-09-01,-81.899895584241,26.560313861801,56.96098124773378,8147
AC changeout Like for Like 2 ton 14 seer 5 kw,Closed-CC Issued,0,ePlan,,-81.89997869018359,26.55980896889658,2022-10-01,-81.899895584241,26.560313861801,56.96098124773378,8147
AC CHANGE OUT - 2TON 14SEER(2) 5KW,Closed-CC Issued,0,ePlan,,-81.89997869018359,26.55980896889658,2022-12-01,-81.899895584241,26.560313861801,56.96098124773378,8147
Riser replacement,Closed-CC Issued,0,ePlan,,-81.9472729617422,26.51848856832909,2022-10-01,-81.947152178023,26.518985910373,56.97342107666659,15263
ReRoof replace existing shingles with new shingles.,Closed-CC Issued,0,ePlan,,-81.9472729617422,26.51848856832909,2023-05-01,-81.947152178023,26.518985910373,56.97342107666659,15263
Tear off tile roof and replace with tile  due to Hurricane Ian,Closed-CC Issued,0,ePlan,,-81.90277543158734,26.501786243197262,2023-09-01,-81.903224061768,26.502034510584,57.0785887823902,10638
Replace sheetrockInstall new Base Cabinets in KitchenInstall new Bath VanitiesReplace all interior doors and MoldingPaint all interior walls,Waiting on Applicant,0,ePlan,,-81.95043950658636,26.514896572050294,2022-11-01,-81.950173780362,26.515335186995,57.08811481532317,15061
"HVAC CHANGE OUT - PROVIDE & INSTALL A NEW 2 TON, 16 SEER TRANE SPLIT SYSTEM. EQUIP IS LIKE FOR LIKE.",Closed-CC Issued,0,ePlan,,-81.88286695810523,26.55269473245222,2022-09-01,-81.882715864176,26.553184860184,57.0947429879517,17445
Replacement of existing ac system with new 1.5 Ton 15 Seer Day and Night,Closed-CC Issued,0,ePlan,,-81.88286695810523,26.55269473245222,2023-01-01,-81.882715864176,26.553184860184,57.0947429879517,17445
installing 1 motorized aluminum roll down,Closed-CC Issued,0,ePlan,,-81.88286695810523,26.55269473245222,2023-02-01,-81.882715864176,26.553184860184,57.0947429879517,17445
Replace existing kitchen cabinets and countertops with new in same locations.  Plumbing disconnect and reconnect in same locations.  Add one electrical outlet.,Closed-CC Issued,0,ePlan,,-81.88286695810523,26.55269473245222,2023-02-01,-81.882715864176,26.553184860184,57.0947429879517,17445
SIZEXSIZE REPLACEMENT OF IMPACT WINDOWS,Closed-CC Issued,0,ePlan,,-81.88286695810523,26.55269473245222,2023-03-01,-81.882715864176,26.553184860184,57.0947429879517,17445
LIKE FOR LIKE AC CHANGEOUT/ REPLACEMENT SPLIT SYSTEM 1.5 TON--- 14.5 SEER--- 5 KW,Closed-CC Issued,0,ePlan,,-81.88286695810523,26.55269473245222,2023-04-01,-81.882715864176,26.553184860184,57.0947429879517,17445
"REPLACING TUB WITH A CUSTOM ACRYLIC SHOWER BASE, WALL SURROUND AND A VALVE.",Permit Expired,0,ePlan,,-81.88286695810523,26.55269473245222,2023-07-01,-81.882715864176,26.553184860184,57.0947429879517,17445
A/C SPLIT SYSTEM REPLACEMENT.  LIKE FOR LIKE2-TON  15 SEER  5KW,Closed-CC Issued,0,ePlan,,-81.88286695810523,26.55269473245222,2023-08-01,-81.882715864176,26.553184860184,57.0947429879517,17445
LIKE FOR LIKE AC CHANGEOUTREPLACEMENT SPLIT SYSTEM2 TON- 15.20 SEER-,Closed-CC Issued,0,ePlan,,-81.88286695810523,26.55269473245222,2023-09-01,-81.882715864176,26.553184860184,57.0947429879517,17445
AC CHANGEOUT 2 TON SPLIT SYSTEM LIKE FOR LIKE,Closed-CC Issued,0,ePlan,,-81.88286695810523,26.55269473245222,2023-09-01,-81.882715864176,26.553184860184,57.0947429879517,17445
Install 1 accordion shutter,Closed-CC Issued,0,ePlan,,-81.9227131877509,26.55021320199673,2023-09-01,-81.923099737831,26.549875822217,57.115522513322546,19297
change out A/C unit,Closed-CC Issued,0,ePlan,,-81.96772659433417,26.518978168687227,2023-05-01,-81.967509895211,26.519443300243,57.12200878255469,36808
Remove and install Dock and Boat lift,Closed-CC Issued,2,ePlan,,-81.96772659433417,26.518978168687227,2023-06-01,-81.967509895211,26.519443300243,57.12200878255469,36808
"Replacing 4 windows and 2 doors, size/size, style/style, with impact.",Closed-CC Issued,0,ePlan,,-81.88839546895545,26.55838694624425,2022-11-01,-81.88890543507,26.558447554588,57.168950327127114,22281
LIKE FOR LIKE REPLACEMENT 2 TON 14.5 SEER SPLIT SYSTEM,Closed-CC Issued,0,ePlan,,-81.88839546895545,26.55838694624425,2022-12-01,-81.88890543507,26.558447554588,57.168950327127114,22281
SPLIT SYSTEM (REPLACEMENT),Closed-CC Issued,0,Paper Submittal,,-81.89721639450624,26.5581364807388,2023-04-01,-81.897403376061,26.558615405284,57.233077714594415,22204
"****WITHDRAWN****Replacing unit of air conditioner , new unit model number A4AC530D1000A serial # 2244379J1F, and A4A46E31A1B30A serial 21432JLC3V",Closed-Withdrawn,0,ePlan,,-81.89721639450624,26.5581364807388,2023-04-01,-81.897403376061,26.558615405284,57.233077714594415,22204
"Replace like for like 150a Service, Panel, Grounding, Surge, Afci, and Devices",Closed-CC Issued,0,ePlan,,-81.89721639450624,26.5581364807388,2023-09-01,-81.897403376061,26.558615405284,57.233077714594415,22204
Replace base-cabinets only (kitchen & baths)(re-use countertops & appliances) Replace interior flooring & baseboard (some drywall repair).,Closed-CC Issued,0,ePlan,,-81.89837622314445,26.581775312089363,2022-10-01,-81.898627733232,26.582223916899,57.251779611685585,25683
REPLACE STORM DAMAGED POOL ENCLOSURE - SAME SIZE SAME LOCATION,Closed-CC Issued,0,ePlan,,-81.89837622314445,26.581775312089363,2023-04-01,-81.898627733232,26.582223916899,57.251779611685585,25683
replace like for like 2 ton 16 seer split system,Closed-CC Issued,0,ePlan,,-81.90622417421197,26.504692606039445,2022-07-01,-81.906628126617,26.505011233319,57.27312727114269,13553
Re-roof tile to tile w/ tear off House only,Closed-CC Issued,0,ePlan,,-81.90622417421197,26.504692606039445,2023-04-01,-81.906628126617,26.505011233319,57.27312727114269,13553
like for like replacement 2 ton 16 seer and 5 ton 16 seer split system,Closed-CC Issued,0,ePlan,,-81.90622417421197,26.504692606039445,2023-06-01,-81.906628126617,26.505011233319,57.27312727114269,13553
LIKE FOR LIKE REPLACEMENT SPLIT SYSTEM,Closed-CC Issued,0,ePlan,,-81.90622417421197,26.504692606039445,2023-09-01,-81.906628126617,26.505011233319,57.27312727114269,13553
shingle to shingle reroof,Closed-Withdrawn,0,ePlan,,-81.91073262669627,26.533017419697583,2022-11-01,-81.91124021883,26.532932466487,57.29107590094855,16461
install temporary travel trailer for FDEM due to damage from Hurricane Ian.,Permit Issued,0,ePlan,,-81.96324468907086,26.50238786093677,2023-03-01,-81.96273521943,26.502314580934,57.29782968331498,36237
"REMOVE AND REPLACE ROOF, SHINGLE TO SHINGLE",Closed-CC Issued,0,ePlan,,-81.89383710578882,26.52189298523669,2023-01-01,-81.893322985677,26.521921750348,57.321360782764486,6826
AC CHANGEOUT 2 TON SPLIT SYSTEM.,Closed-CC Issued,0,ePlan,,-81.8884021126128,26.558767610863363,2022-08-01,-81.888914320581,26.558714120157,57.329071374031166,22280
Correct Address: Â 3328 Ottawa CirFort Myers FL 33907,Closed-CC Issued,0,ePlan,,-81.8821047190974,26.55587464189768,2023-07-01,-81.881632581524,26.556081782356,57.3941843722161,22975
Install 2 ton 15.2 seer2 5kw split system,Closed-CC Issued,0,ePlan,,-81.8821047190974,26.55587464189768,2023-09-01,-81.881632581524,26.556081782356,57.3941843722161,22975
"Replace 125A electrical panel and 300W low volt transformer, like for like",Closed-CC Issued,0,ePlan,,-81.90723438401737,26.516545306779783,2022-08-01,-81.907703705223,26.516331742309,57.39970279080594,6954
remove and replace tile roof system,Closed-CC Issued,0,ePlan,,-81.90723438401737,26.516545306779783,2022-11-01,-81.907703705223,26.516331742309,57.39970279080594,6954
"INSTALL EXTERIOR WALL SIGN (C) ON NORTH ELEVATION, TO REPLACE EXISTING",Closed-CC Issued,0,ePlan,,-81.94322524118492,26.5153555470214,2023-05-01,-81.943678831422,26.515109841224,57.4259562636811,15345
"INSTALL EXTERIOR WALL SIGN (B) ON WEST ELEVATION, REMOVE EXISTING",Closed-CC Issued,0,ePlan,,-81.94322524118492,26.5153555470214,2023-05-01,-81.943678831422,26.515109841224,57.4259562636811,15345
"INSTALL EXTERIOR WALL SIGN (A) ON WEST ELEVATION, TO REPLACE EXISTING",Closed-CC Issued,0,ePlan,,-81.94322524118492,26.5153555470214,2023-05-01,-81.943678831422,26.515109841224,57.4259562636811,15345
Technology provider for businesses Mon - Fri 9am-5pm,Closed-Cert of Use Issued,0,Paper Submittal,,-81.89249098539632,26.55650417646635,2022-07-01,-81.892579612607,26.557013060576,57.50169053528048,3422
Counseling and Consulting Mon-Fri 9AM-5PM,Closed-Cert of Use Issued,0,Paper Submittal,,-81.89249098539632,26.55650417646635,2022-09-01,-81.892579612607,26.557013060576,57.50169053528048,3422
Split System Replacement,Closed-CC Issued,0,ePlan,,-81.95549057064862,26.495064362444857,2022-10-01,-81.955697520792,26.494591067186,57.50373184253715,35936
"Interior remodel, drywall, insulation, cabinets, plumbing, kitchen cabinets, interior doors",Closed-CC Issued,0,Paper Submittal,,-81.95549057064862,26.495064362444857,2022-10-01,-81.955697520792,26.494591067186,57.50373184253715,35936
Size for size impact windows.,Closed-CC Issued,0,ePlan,,-81.95549057064862,26.495064362444857,2023-05-01,-81.955697520792,26.494591067186,57.50373184253715,35936
Detached Metal Carport 20x30 anchored to an existing slab (replacing carport from Hurricane Ian),Permit Expired,0,ePlan,,-81.95844196175962,26.5146990392086,2023-03-01,-81.958917722709,26.514497559713,57.51512042406826,36772
Shingle Re-Roof -  Hurricane Damage,Closed-CC Issued,1,ePlan,,-81.91532765266794,26.51885788642485,2022-08-01,-81.915644299806,26.519266448219,57.541581473369796,7693
Hurricane Damage,Closed-Revision Approved,1,ePlan,,-81.91532765266794,26.51885788642485,2022-10-01,-81.915644299806,26.519266448219,57.541581473369796,7693
Remove hurricane damaged tile and underlayment.Re-nail decking to code.  Install self adhered underlayment and flashing.  Install tile to manufacturers specifications**R01**Change in tile to FL7849.14,Closed-CC Issued,2,ePlan,,-81.89790674776518,26.497977801615804,2023-06-01,-81.898301380628,26.498311681484,57.54402716809819,5190
Reroof and repair interior damage from hurricane to the clubhouse.,Closed-CC Issued,0,ePlan,,-81.91579231791269,26.5452577862385,2023-04-01,-81.915274537055,26.54527772359,57.682079177630406,18456
RE ROOF TILE TO TILE NOA'S 21-0420.05 & 20-1008.03,Closed-CC Issued,0,ePlan,,-81.95160438891864,26.52005011641522,2023-07-01,-81.951115755256,26.5202227614,57.69009546112152,14812
Installation of replacement pool/screen enclosure with NO change to existing footprint due to HURRICANE IAN damage.,Closed-CC Issued,0,ePlan,,-81.99545658607998,26.4930359653365,2023-07-01,-81.99526166149,26.493516562439,57.7330430919824,35049
RE ROOF,Closed-CC Issued,0,ePlan,,-81.8875813761663,26.52593167354713,2023-03-01,-81.888021328761,26.526207467386,57.80290621022772,16709
Change out 2-ton AC,Closed-CC Issued,0,ePlan,,-81.8875813761663,26.52593167354713,2023-06-01,-81.888021328761,26.526207467386,57.80290621022772,16709
Replace a 2 ton 15.2 seer 5k split system,Closed-CC Issued,0,ePlan,,-81.8875813761663,26.52593167354713,2023-08-01,-81.888021328761,26.526207467386,57.80290621022772,16709
"DRYWALL, INSULATION, INTERIOR DOORS, CABNIETS, BASE BOARDS, FINISH FLOOR, RE-PIPE PLUMBING, OUTLET REWIRE, A/C CHANGE OUT",Closed-CC Issued,0,Paper Submittal,,-81.89414201522946,26.51311613381869,2023-01-01,-81.893648151482,26.512954859633,57.834009226138534,14191
Rewire hurricane damaged interior outlets,Closed-Withdrawn,0,ePlan,,-81.89414201522946,26.51311613381869,2023-01-01,-81.893648151482,26.512954859633,57.834009226138534,14191
Reroof shingle to shingle and Skylight Replacement,Closed-CC Issued,0,ePlan,,-81.89414201522946,26.51311613381869,2023-01-01,-81.893648151482,26.512954859633,57.834009226138534,14191
"Tropicana - 11558 Palm Drive - Install concrete, carport, and shed with electric",Closed-CO Issued,1,ePlan,,-81.96497859338433,26.50145946890997,2023-07-01,-81.96485398205,26.500954866869,57.859763172490396,36226
Install Replacement Mobile Home in Mobile Home Community Tropicana.,Closed-CO Issued,1,ePlan,,-81.96497859338433,26.50145946890997,2023-08-01,-81.96485398205,26.500954866869,57.859763172490396,36226
Remove Existing Tile Roofing / Replace with Tile Roofing 2 Ply underlayment system,Closed-CC Issued,0,ePlan,,-81.91867528595378,26.52302942251522,2022-12-01,-81.919174479211,26.522880919764,57.97698803688167,3194
Screen Room with Concrete Footer,Closed-CO Issued,0,ePlan,,-81.91867528595378,26.52302942251522,2023-06-01,-81.919174479211,26.522880919764,57.97698803688167,3194
Install Ug Tank and Line to Generator,Permit Expired,0,ePlan,,-81.95703621951138,26.51561192739769,2023-08-01,-81.957062885041,26.515091687546,57.989125048335545,36790
Install Generator and Transfer Switch,Closed-CC Issued,0,ePlan,,-81.95703621951138,26.51561192739769,2023-08-01,-81.957062885041,26.515091687546,57.989125048335545,36790
AC CHANGE OUT SPLIT SYSTEM 2 TON 5 KW 14.5 SEER LIKE FOR LIKE,Closed-CC Issued,0,ePlan,,-81.88110633318878,26.55623495426829,2023-08-01,-81.881603876728,26.556079847201,58.015534418312704,23039
Professional Administration office for medical practice Monday- Friday 8:00am-5:00pm,Closed-Cert of Use Issued,0,Paper Submittal,,-81.8943538825104,26.55806244139692,2023-03-01,-81.894650723852,26.557634037942,58.01943532839321,21991
"Ear, Nose & Throat Medical Office, open M-F 8:00am-5:00pm",Closed-Cert of Use Issued,0,Paper Submittal,,-81.8943538825104,26.55806244139692,2023-07-01,-81.894650723852,26.557634037942,58.01943532839321,21991
REROOF WITH 30 YEAR ARCHITECTURAL SHINGLES & FLAT,Closed-CC Issued,0,ePlan,,-81.89019935318443,26.569846224309178,2023-05-01,-81.890058422023,26.56934433424,58.0312808336071,24925
Shingle over Shingle,Closed-CC Issued,0,Paper Submittal,,-81.95646435472086,26.514269033339247,2023-04-01,-81.95693630588,26.514047206843,58.051527239826434,36787
LIKE FOR LIKE,Closed-CC Issued,0,ePlan,,-81.95646435472086,26.514269033339247,2023-05-01,-81.95693630588,26.514047206843,58.051527239826434,36787
Provide & install (2) electric hurricane storm tex screens to Lanai openings,Closed-CC Issued,0,ePlan,,-81.89273589432602,26.523908006440298,2022-07-01,-81.892726211176,26.524429458443,58.05804442109727,6877
CELL UPGRADE MONITORING,Closed-CC Issued,0,ePlan,,-81.89273589432602,26.523908006440298,2022-08-01,-81.892726211176,26.524429458443,58.05804442109727,6877
replace fire panel damaged by hurricane,Closed-CC Issued,0,ePlan,,-81.89273589432602,26.523908006440298,2022-11-01,-81.892726211176,26.524429458443,58.05804442109727,6877
Re Roof Low slope roof,Closed-CC Issued,0,ePlan,,-81.90946426431199,26.56067875237425,2023-05-01,-81.909118032877,26.560288305525,58.09207814267381,21631
replace riser service wires weather head and ground service to code,Closed-CC Issued,0,ePlan,,-81.89289573091233,26.51566730725196,2022-10-01,-81.892766568122,26.516173130163,58.114994220925645,14138
Install 2-120AGV Propane tanks to existing gas lines,Pending Certificate,0,ePlan,,-81.91050181160418,26.545993278170947,2022-07-01,-81.910197352745,26.545569065743,58.1268848156162,18687
FRANCHISE MENTAL HEALTH MON-FRI 8AM-5PM,Closed-Cert of Use Issued,0,Paper Submittal,,-81.91050181160418,26.545993278170947,2022-07-01,-81.910197352745,26.545569065743,58.1268848156162,18687
